instrument_name,note,frequencies
Violin,G4,"[ 783.99087196  739.98884542  830.60939516 1567.98174393 3135.96348785
 3951.06641005 2349.31814334 1661.21879032 1479.97769085 3729.31009214
 2959.95538169 3322.43758064]"
Violin,G4,"[ 783.99087196  830.60939516  739.98884542 1567.98174393 1661.21879032
 1479.97769085 3135.96348785 2349.31814334 3322.43758064 2959.95538169
 2489.01586978 3951.06641005]"
Violin,G5,"[1567.98174393 3135.96348785 1661.21879032 1479.97769085 3322.43758064
 2959.95538169 4698.63628668 6271.92697571 7902.1328201  4978.03173955
 4434.92209563 6644.87516128]"
Violin,G5,"[1567.98174393 3135.96348785 4698.63628668 7902.1328201  1661.21879032
 1479.97769085 4978.03173955 3322.43758064 6271.92697571 7458.62018429
 2959.95538169 4434.92209563]"
Violin,G5,"[1567.98174393 1661.21879032 3135.96348785 1479.97769085 4698.63628668
 3322.43758064 4978.03173955 6271.92697571 2959.95538169 7902.1328201
 4434.92209563 6644.87516128]"
Violin,G5,"[1567.98174393 3135.96348785 1661.21879032 4698.63628668 1479.97769085
 3322.43758064 2959.95538169 4978.03173955 6271.92697571 4434.92209563
 6644.87516128 5919.91076339]"
Violin,G5,"[1567.98174393 4698.63628668 1661.21879032 3135.96348785 1479.97769085
 7902.1328201  4978.03173955 6271.92697571 4434.92209563 3322.43758064
 7458.62018429 2959.95538169]"
Violin,G5,"[1567.98174393 1661.21879032 1479.97769085 3135.96348785 4698.63628668
 3322.43758064 6271.92697571 4978.03173955 2959.95538169 4434.92209563
 6644.87516128 5919.91076339]"
Violin,G5,"[1567.98174393 3135.96348785 4698.63628668 1661.21879032 1479.97769085
 3322.43758064 2959.95538169 4978.03173955 4434.92209563 6271.92697571
   97.998859   6644.87516128]"
Violin,G5,"[1567.98174393 3135.96348785 4698.63628668 1661.21879032  110.
   97.998859    103.82617439 1479.97769085 7902.1328201  3322.43758064
   92.49860568  116.54094038]"
Violin,G5,"[1567.98174393 1661.21879032 1479.97769085 3135.96348785 4698.63628668
 3322.43758064 2959.95538169 4978.03173955 6271.92697571   97.998859
 4434.92209563  103.82617439]"
Violin,G6,"[3135.96348785 6271.92697571 3322.43758064 6644.87516128 2959.95538169
 5919.91076339 1108.73052391  932.32752304  103.82617439  987.76660251
  587.32953583 1046.5022612 ]"
Violin,G6,"[3135.96348785 3322.43758064 2959.95538169 6271.92697571 6644.87516128
 5919.91076339 1046.5022612    97.998859    110.          103.82617439
  554.36526195  987.76660251]"
Violin,G6,"[6271.92697571 6644.87516128 5919.91076339 3135.96348785 3322.43758064
 2959.95538169   65.40639133   69.29565774   97.998859     92.49860568
  103.82617439  880.        ]"
Violin,G6,"[3135.96348785 3322.43758064 2959.95538169 6271.92697571 6644.87516128
 5919.91076339  103.82617439   97.998859    110.         1046.5022612
  554.36526195  116.54094038]"
Violin,G6,"[3135.96348785 6271.92697571 2959.95538169 3322.43758064 5919.91076339
 6644.87516128   97.998859    103.82617439  110.           65.40639133
   69.29565774  880.        ]"
Violin,G6,"[3135.96348785 3322.43758064 2959.95538169 6271.92697571 6644.87516128
 5919.91076339   97.998859    103.82617439   87.30705786   92.49860568
   82.40688923   69.29565774]"
Flute,A#4,"[ 932.32752304 1864.65504607  987.76660251  880.         1975.53320502
 1760.         2793.82585146 3729.31009214 2959.95538169 2637.0204553
 3951.06641005 3520.        ]"
Flute,A#4,"[ 932.32752304  987.76660251  880.         1864.65504607 2793.82585146
 1975.53320502 2959.95538169 1760.         2637.0204553  1046.5022612
  830.60939516 3729.31009214]"
Flute,A#4,"[ 932.32752304  987.76660251  880.         1864.65504607 1975.53320502
 2793.82585146 1760.         1046.5022612  2959.95538169  830.60939516
 2637.0204553  1108.73052391]"
Flute,A#5,"[1864.65504607 1975.53320502 1760.         3729.31009214 2093.0045224
 5587.65170293 1661.21879032 3951.06641005 3520.         5919.91076339
 2217.46104781 5274.04091061]"
Flute,A#5,"[1864.65504607 1975.53320502 1760.         3729.31009214 5587.65170293
 3951.06641005 3520.         5919.91076339 2093.0045224  5274.04091061
 1661.21879032 2217.46104781]"
Flute,A#5,"[1864.65504607 1760.         1975.53320502 3729.31009214 3520.
 3951.06641005 5587.65170293 1661.21879032 2093.0045224  5274.04091061
 5919.91076339 2217.46104781]"
Flute,A#6,"[3729.31009214 3951.06641005 3520.         7458.62018429 7902.1328201
 7040.         3322.43758064 4186.00904481 2959.95538169 2349.31814334
 4434.92209563 2793.82585146]"
Flute,A#6,"[3729.31009214 3951.06641005 3520.         7458.62018429 7902.1328201
 7040.         4186.00904481 3322.43758064 2959.95538169 4434.92209563
 3135.96348785 2349.31814334]"
Flute,A#6,"[3729.31009214 3951.06641005 3520.         3322.43758064 4186.00904481
 7458.62018429 2959.95538169 2349.31814334 3135.96348785 4434.92209563
 2793.82585146 2217.46104781]"
Flute,A4,"[1760.          880.         1661.21879032 1864.65504607  830.60939516
  932.32752304 3520.         4434.92209563 2637.0204553  3322.43758064
 3729.31009214 4186.00904481]"
Flute,A4,"[ 880.          932.32752304  830.60939516 2637.0204553  1760.
 2793.82585146 2489.01586978 1864.65504607 1661.21879032 4434.92209563
 3520.         4186.00904481]"
Flute,A4,"[ 880.          932.32752304  830.60939516 1760.         2637.0204553
 1864.65504607 2793.82585146 3520.         1661.21879032 2489.01586978
 4434.92209563  987.76660251]"
Flute,A5,"[1760.         1864.65504607 1661.21879032 5274.04091061 3520.
 5587.65170293 4978.03173955 3729.31009214 3322.43758064 1975.53320502
 1567.98174393 2093.0045224 ]"
Flute,A5,"[1760.         1864.65504607 1661.21879032 3520.         5274.04091061
 3729.31009214 3322.43758064 1975.53320502 5587.65170293 4978.03173955
 1567.98174393 2093.0045224 ]"
Flute,A5,"[1760.         1661.21879032 1864.65504607 3520.         3322.43758064
 3729.31009214 5274.04091061 4978.03173955 5587.65170293 2093.0045224
 1479.97769085 1975.53320502]"
Flute,A6,"[3520.         3729.31009214 3322.43758064 7040.         3951.06641005
 7458.62018429 6644.87516128 3135.96348785 4186.00904481 2959.95538169
 4434.92209563 2637.0204553 ]"
Flute,A6,"[3520.         3729.31009214 3322.43758064 7040.         3951.06641005
 3135.96348785 7458.62018429 6644.87516128 4186.00904481 2959.95538169
 4434.92209563 2637.0204553 ]"
Flute,A6,"[3520.         3322.43758064 3729.31009214 2637.0204553  7040.
 4186.00904481 3135.96348785 2959.95538169 2489.01586978 1975.53320502
 6644.87516128 2793.82585146]"
Flute,B3,"[1479.97769085  987.76660251 1567.98174393 1396.91292573 1046.5022612
  932.32752304  493.88330126 1975.53320502 2489.01586978  523.2511306
  466.16376152 2093.0045224 ]"
Flute,B3,"[ 493.88330126  987.76660251  523.2511306   466.16376152 1046.5022612
  932.32752304 1975.53320502 2489.01586978 2093.0045224  1864.65504607
 1479.97769085 2349.31814334]"
Flute,B3,"[ 493.88330126  523.2511306   466.16376152  987.76660251 1046.5022612
  932.32752304 1479.97769085 1567.98174393 1396.91292573  554.36526195
  440.         1975.53320502]"
Flute,B4,"[ 987.76660251 1975.53320502 1046.5022612   932.32752304 2093.0045224
 1864.65504607 3951.06641005 2959.95538169 4186.00904481 3135.96348785
 3729.31009214 4978.03173955]"
Flute,B4,"[ 987.76660251 1046.5022612   932.32752304 2959.95538169 1975.53320502
 3135.96348785 2093.0045224  3951.06641005 2793.82585146 1864.65504607
 4978.03173955 4186.00904481]"
Flute,B4,"[ 987.76660251 1046.5022612   932.32752304 1975.53320502 2959.95538169
 2093.0045224  1864.65504607 3135.96348785 3951.06641005 2793.82585146
 1108.73052391  880.        ]"
Flute,B5,"[1975.53320502 2093.0045224  1864.65504607 3951.06641005 5919.91076339
 3729.31009214 4186.00904481 6271.92697571 5587.65170293 2217.46104781
 1760.         2349.31814334]"
Flute,B5,"[1975.53320502 2093.0045224  1864.65504607 5919.91076339 3951.06641005
 6271.92697571 4186.00904481 5587.65170293 3729.31009214 2217.46104781
 1760.         2349.31814334]"
Flute,B5,"[1975.53320502 1864.65504607 2093.0045224  3951.06641005 3729.31009214
 4186.00904481 5919.91076339 5587.65170293 6271.92697571 1760.
 1661.21879032 2349.31814334]"
Flute,B6,"[3951.06641005 3729.31009214 4186.00904481 7902.1328201  7458.62018429
 3520.         4434.92209563 3322.43758064 4698.63628668 4978.03173955
 3135.96348785 2959.95538169]"
Flute,B6,"[3951.06641005 4186.00904481 3729.31009214 7902.1328201  7458.62018429
 4434.92209563 3520.         2959.95538169 4698.63628668 3322.43758064
 2793.82585146 2217.46104781]"
Flute,B6,"[3951.06641005 3729.31009214 4186.00904481 7902.1328201  2959.95538169
 7458.62018429 3322.43758064 3135.96348785 2793.82585146 3520.
 4434.92209563 2217.46104781]"
Flute,C#4,"[1108.73052391  554.36526195 1174.65907167 1046.5022612  1661.21879032
  587.32953583  523.2511306  1760.         3322.43758064 1567.98174393
 3951.06641005 3520.        ]"
Flute,C#4,"[1108.73052391  554.36526195 1174.65907167 1046.5022612   587.32953583
 1661.21879032  523.2511306  2793.82585146 3322.43758064 1760.
 1567.98174393 2637.0204553 ]"
Flute,C#4,"[ 554.36526195  587.32953583  523.2511306  1661.21879032 1108.73052391
 1760.         1174.65907167 1567.98174393 1046.5022612  3951.06641005
  622.25396744 2217.46104781]"
Flute,C#5,"[1108.73052391 2217.46104781 1174.65907167 1046.5022612  2349.31814334
 2093.0045224  3322.43758064 3520.         3135.96348785 4434.92209563
 5587.65170293 5274.04091061]"
Flute,C#5,"[1108.73052391 1174.65907167 1046.5022612  3322.43758064 2217.46104781
 3520.         3135.96348785 2349.31814334 2093.0045224  1244.50793489
 4434.92209563  987.76660251]"
Flute,C#5,"[1108.73052391 1046.5022612  1174.65907167 2217.46104781 3322.43758064
 2093.0045224  2349.31814334 3520.         3135.96348785 4434.92209563
 1244.50793489  987.76660251]"
Flute,C#6,"[2217.46104781 2349.31814334 2093.0045224  4434.92209563 6644.87516128
 4698.63628668 4186.00904481 2489.01586978 7040.         6271.92697571
 1975.53320502 2637.0204553 ]"
Flute,C#6,"[2217.46104781 2349.31814334 2093.0045224  4434.92209563 6644.87516128
 2489.01586978 1975.53320502 4698.63628668 4186.00904481 7040.
 6271.92697571 2637.0204553 ]"
Flute,C#6,"[2217.46104781 2093.0045224  2349.31814334 4434.92209563 4186.00904481
 4698.63628668 2489.01586978 6644.87516128 1975.53320502 2637.0204553
 7040.         6271.92697571]"
Flute,C#7,"[4434.92209563 4698.63628668 4186.00904481 4978.03173955 3951.06641005
 5274.04091061 3135.96348785 3729.31009214 3322.43758064 3520.
 2217.46104781 2349.31814334]"
Flute,C#7,"[4434.92209563 4186.00904481 4698.63628668 3135.96348785 2349.31814334
 2959.95538169 2217.46104781 3322.43758064 3520.         2489.01586978
 3729.31009214 4978.03173955]"
Flute,C4,"[1046.5022612   523.2511306  1567.98174393 1108.73052391  987.76660251
  554.36526195 1661.21879032 2093.0045224   493.88330126 1479.97769085
 2217.46104781 4186.00904481]"
Flute,C4,"[ 523.2511306  1046.5022612   554.36526195  493.88330126 1108.73052391
  987.76660251 2093.0045224  2637.0204553  2489.01586978 2217.46104781
 3729.31009214 1975.53320502]"
Flute,C4,"[ 523.2511306   554.36526195  493.88330126 1046.5022612  1567.98174393
 1108.73052391  987.76660251 1661.21879032 1479.97769085  587.32953583
  466.16376152 2093.0045224 ]"
Flute,C5,"[1046.5022612  1108.73052391 2093.0045224   987.76660251 2217.46104781
 1975.53320502 4186.00904481 3135.96348785 4434.92209563 3951.06641005
 3322.43758064 2959.95538169]"
Flute,C5,"[1046.5022612  1108.73052391  987.76660251 3135.96348785 2093.0045224
 3322.43758064 2959.95538169 4186.00904481 2217.46104781 1975.53320502
 4434.92209563 3951.06641005]"
Flute,C5,"[1046.5022612  1108.73052391  987.76660251 2093.0045224  3135.96348785
 2217.46104781 3322.43758064 4186.00904481 1975.53320502 1174.65907167
 2959.95538169  932.32752304]"
Flute,C6,"[2093.0045224  2217.46104781 1975.53320502 4186.00904481 2349.31814334
 6271.92697571 1864.65504607 4434.92209563 3951.06641005 6644.87516128
 5919.91076339 2489.01586978]"
Flute,C6,"[2093.0045224  2217.46104781 1975.53320502 4186.00904481 4434.92209563
 3951.06641005 6271.92697571 2349.31814334 1864.65504607 6644.87516128
 5919.91076339 2489.01586978]"
Flute,C6,"[2093.0045224  2217.46104781 1975.53320502 4186.00904481 4434.92209563
 2349.31814334 3951.06641005 1864.65504607 6271.92697571 2489.01586978
 1760.         6644.87516128]"
Flute,C7,"[4186.00904481 3951.06641005 4434.92209563 3322.43758064 7902.1328201
 3520.         3135.96348785 2489.01586978 3729.31009214 4698.63628668
 2349.31814334 4978.03173955]"
Flute,C7,"[4186.00904481 4434.92209563 3951.06641005 4698.63628668 3729.31009214
 2489.01586978 3322.43758064 2349.31814334 3520.         4978.03173955
 3135.96348785 2637.0204553 ]"
Flute,C7,"[4186.00904481 4434.92209563 3951.06641005 3135.96348785 2959.95538169
 7902.1328201  3729.31009214 4698.63628668 3322.43758064 2489.01586978
 2093.0045224  3520.        ]"
Flute,D#4,"[ 622.25396744 1244.50793489  659.25511383 1318.51022765  587.32953583
 1174.65907167 3135.96348785 1864.65504607 2959.95538169 3729.31009214
 3322.43758064 2489.01586978]"
Flute,D#4,"[ 622.25396744 1244.50793489  659.25511383  587.32953583 1318.51022765
 1174.65907167 3135.96348785 2489.01586978 2959.95538169 1864.65504607
 3322.43758064 2637.0204553 ]"
Flute,D#4,"[ 622.25396744  587.32953583  659.25511383 1244.50793489 1864.65504607
 1174.65907167 1318.51022765 1975.53320502 1760.          554.36526195
  698.45646287 3135.96348785]"
Flute,D#5,"[1244.50793489 1318.51022765 1174.65907167 3729.31009214 2489.01586978
 3951.06641005 3520.         2637.0204553  2349.31814334 1396.91292573
 1108.73052391 6271.92697571]"
Flute,D#5,"[1244.50793489 1318.51022765 1174.65907167 3729.31009214 2489.01586978
 3951.06641005 3520.         2637.0204553  2349.31814334 1396.91292573
 1108.73052391 1479.97769085]"
Flute,D#5,"[1244.50793489 1318.51022765 1174.65907167 2489.01586978 3729.31009214
 2637.0204553  2349.31814334 3951.06641005 3520.         1396.91292573
 1108.73052391 1479.97769085]"
Flute,D#6,"[2489.01586978 2637.0204553  2349.31814334 4978.03173955 2793.82585146
 2217.46104781 5274.04091061 4698.63628668 2959.95538169 2093.0045224
 3135.96348785 7458.62018429]"
Flute,D#6,"[2489.01586978 2637.0204553  2349.31814334 4978.03173955 4698.63628668
 5274.04091061 2793.82585146 2217.46104781 7458.62018429 2959.95538169
 2093.0045224  7902.1328201 ]"
Flute,D#6,"[2489.01586978 2349.31814334 2637.0204553  4978.03173955 4698.63628668
 5274.04091061 7458.62018429 2959.95538169 2093.0045224  7040.
 3135.96348785 2217.46104781]"
Flute,D4,"[1174.65907167  587.32953583 1244.50793489 1108.73052391 1760.
  622.25396744 3520.          554.36526195 2959.95538169 1864.65504607
 1661.21879032 3729.31009214]"
Flute,D4,"[1174.65907167  587.32953583 1244.50793489  622.25396744 1108.73052391
  554.36526195 2349.31814334 2959.95538169 2489.01586978 2217.46104781
 1760.         4186.00904481]"
Flute,D4,"[ 587.32953583  554.36526195  622.25396744 1174.65907167 1760.
 1108.73052391 1244.50793489 1661.21879032 1864.65504607 2349.31814334
 2959.95538169 3520.        ]"
Flute,D5,"[1174.65907167 1244.50793489 1108.73052391 2349.31814334 3520.
 2489.01586978 3729.31009214 2217.46104781 3322.43758064 1318.51022765
 4698.63628668 1046.5022612 ]"
Flute,D5,"[1174.65907167 1244.50793489 1108.73052391 3520.         3729.31009214
 3322.43758064 2349.31814334 2489.01586978 2217.46104781 4698.63628668
 1318.51022765 1046.5022612 ]"
Flute,D5,"[1174.65907167 1108.73052391 1244.50793489 3520.         2349.31814334
 3729.31009214 3322.43758064 2217.46104781 2489.01586978 1318.51022765
 1046.5022612  4698.63628668]"
Flute,D6,"[2349.31814334 2217.46104781 2489.01586978 4698.63628668 7040.
 4434.92209563 4978.03173955 7458.62018429 6644.87516128 2637.0204553
 2093.0045224  3951.06641005]"
Flute,D6,"[2349.31814334 2489.01586978 2217.46104781 4698.63628668 7040.
 2637.0204553  2093.0045224  4434.92209563 4978.03173955 7458.62018429
 6644.87516128 2793.82585146]"
Flute,D6,"[2349.31814334 2217.46104781 2489.01586978 4698.63628668 4434.92209563
 4978.03173955 7040.         6644.87516128 7458.62018429 2093.0045224
 2637.0204553  1760.        ]"
Flute,D7,"[4698.63628668 4978.03173955 4434.92209563 5274.04091061 4186.00904481
 2959.95538169 3135.96348785 3729.31009214 2793.82585146 1760.
 5587.65170293 2217.46104781]"
Flute,D7,"[4698.63628668 4434.92209563 4978.03173955 3520.         3729.31009214
 1760.         2217.46104781 2959.95538169 2093.0045224  1661.21879032
 2349.31814334 3135.96348785]"
Flute,E4,"[1318.51022765  659.25511383 1396.91292573 1244.50793489  698.45646287
  622.25396744 3322.43758064 3951.06641005 3135.96348785 3520.
 1975.53320502 4186.00904481]"
Flute,E4,"[ 659.25511383 1318.51022765  698.45646287 1396.91292573  622.25396744
 1244.50793489 3322.43758064 2637.0204553  3135.96348785 3951.06641005
 2793.82585146 3520.        ]"
Flute,E4,"[ 659.25511383  622.25396744  698.45646287 1318.51022765 1975.53320502
 1244.50793489 3322.43758064 1396.91292573 3135.96348785 1864.65504607
 2637.0204553  3951.06641005]"
Flute,E5,"[1318.51022765 1396.91292573 1244.50793489 3951.06641005 4186.00904481
 2637.0204553  3729.31009214 2793.82585146 2489.01586978 1479.97769085
 1174.65907167 1567.98174393]"
Flute,E5,"[1318.51022765 1396.91292573 1244.50793489 3951.06641005 4186.00904481
 3729.31009214 2637.0204553  2793.82585146 2489.01586978 1479.97769085
 1174.65907167 1567.98174393]"
Flute,E5,"[1318.51022765 1396.91292573 1244.50793489 2637.0204553  3951.06641005
 2793.82585146 4186.00904481 2489.01586978 3729.31009214 1479.97769085
 1174.65907167 1567.98174393]"
Flute,E6,"[2637.0204553  2793.82585146 2489.01586978 2959.95538169 2349.31814334
 5274.04091061 3135.96348785 2217.46104781 7902.1328201  5587.65170293
 4978.03173955 3322.43758064]"
